"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Come, I will make you way for these your letters;";"unedited";"_ Alexander the Great / Marcus Antonius / Pietro Aretino / Thomas Bastard / Jacob Cats / Bianca Maria, Countess of Challant / _ Cleopatra / Henry Constable / John Davis / _ Euclid / Charles Hart / John Hemings / _ Henry V / John Honyman / Thomas Hudson / Henry Lok / John Lowin / Martin Marprelate / _ Nero / Sir John Oldcastle / Andrew Pennycuicke / Francesco Petrarca / _ Piovano Arlotto / _ Plato / Thomas Pollard / Gnaeus Pompeius Magnus / Thomas Pope / Sextus Propertius / _ Richard III / John Talbot, 1st Earl of Shrewsbury / Albius Tibullus / Thomas Watson";"All non-author humans (so that they have an entry)";"Anon.  Humans.";"1001";"1001";"";"";"English";"bla";"";"";"@000000 Placeholder book";"";"WoPa#000000 Placeholder lexia";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"";"";"BODY OF TEXT";"";"Reading";"";"";"";"  Hohl Regula"
